89,202.508967,Pop/Rock
90,7936.519709,Pop/Rock
91,107.225964,Jazz
92,0,Electronic
93,3143.697216,R&B;
94,3438.779043,Country
95,364.170423,Pop/Rock
96,7069.331028,Pop/Rock
97,50.053168,Reggae
98,39588.31247,Pop/Rock
99,11.784857,Jazz
100,22275.65339,Comedy/Spoken
101,0,Religious
102,8.009848,Pop/Rock
103,22144.30232,Pop/Rock
104,96.014238,Jazz
105,901.765989,New Age
106,64.018408,Folk
107,920.137958,Country
108,4741.236994,Pop/Rock
109,98.71341,R&B;
110,190004.2737,Pop/Rock
111,1.145138,Religious
112,10331.51713,Pop/Rock
113,1407.522151,Pop/Rock
114,0.659566,Pop/Rock
115,927.075282,Folk
116,45.735237,Jazz
117,0.375,Religious
118,12.902133,Country
119,1546.976182,Pop/Rock
120,29.355377,Pop/Rock
121,17768.32396,Classical
122,10991.73144,Pop/Rock
123,1656.200905,R&B;
124,24.675041,Pop/Rock
125,7392.101995,R&B;
126,3684.510664,Country
127,279.50129,Pop/Rock
128,28207.05222,Pop/Rock
129,98.014303,R&B;
130,153077.9765,Pop/Rock
131,326.816021,R&B;
132,104.250733,R&B;
133,4.827172,Pop/Rock
134,2091.248175,Pop/Rock
135,0,Pop/Rock
136,2728.989311,Pop/Rock
137,0,International
138,13114.64933,Electronic
139,0,Jazz
140,2.431374,Blues
141,4.947151,Jazz
142,299.225998,Reggae
143,26840.70566,Pop/Rock
144,0,Electronic
145,16470.15426,Pop/Rock
146,731.824396,R&B;
147,1570.783731,R&B;
148,0.576449,Vocal
149,40.267577,R&B;
150,15.754974,Vocal
151,31.261093,Jazz
152,128.457411,R&B;
153,257.665604,R&B;
154,58.549527,Jazz
155,15493.65938,Pop/Rock
156,35230.55852,Pop/Rock
157,133.635951,Pop/Rock
158,451.881658,Pop/Rock
159,288.008968,Pop/Rock
160,1159.408433,Pop/Rock
161,1598.208565,Country
162,1149.032425,Pop/Rock
163,107203.7818,Pop/Rock
164,4.567719,Jazz
165,1885.010847,Pop/Rock
166,1716.581068,R&B;
167,20010.26207,Pop/Rock
168,12697.68925,Pop/Rock
169,15.478702,R&B;
170,191.376905,Pop/Rock
171,187.697641,Pop/Rock
172,114.019748,R&B;
173,1.730626,Folk
174,1.153835,Country
175,43023.04158,Pop/Rock
176,1295.365648,Reggae
177,10040.8367,Country
178,15765.39565,Pop/Rock
179,623.472261,Pop/Rock
180,790.190113,Electronic
181,239.482915,Jazz
182,1.032891,Pop/Rock
183,12611.76335,Country
184,3117.607617,Pop/Rock
185,2543.932174,Country
186,188.829139,R&B;
187,4501.624584,Pop/Rock
188,22871.36725,Pop/Rock
189,44208.13678,Pop/Rock
190,583.052142,Pop/Rock
191,213.632778,Jazz
192,413.810931,Jazz
193,30042.29178,Pop/Rock
194,734.759793,Pop/Rock
195,4120.53203,Pop/Rock
196,16849.65246,Pop/Rock
197,0.3125,Easy Listening
198,5555.041068,Pop/Rock
199,129.979918,Pop/Rock
200,590.738727,Pop/Rock
201,4264.083851,Pop/Rock
202,285.001556,Jazz
203,6724.77545,Electronic
204,0,Jazz
205,2.964529,Country
206,519.795092,Pop/Rock
207,28.66638,Blues
208,0,Pop/Rock
209,1.07278,Pop/Rock
210,130.563994,Pop/Rock
211,132.338482,Reggae
212,5206.410311,Electronic
213,8.259848,Folk
214,1010.587711,Religious
215,0,Pop/Rock
216,4146.629077,Pop/Rock
217,248045.2288,Pop/Rock
218,72.413733,Pop/Rock
219,21922.88905,Electronic
220,82.4504,R&B;
221,0.5,Electronic
222,243.425875,Electronic
223,167.992969,Jazz
224,19591.12551,Pop/Rock
225,3.875101,International
226,129347.9156,Pop/Rock
227,17315.08347,Pop/Rock
228,0,Classical
229,42522.50891,Pop/Rock
230,1557.223562,Country
231,7567.623253,Pop/Rock
232,6807.466213,Pop/Rock
233,8161.6369,Pop/Rock
234,431.402459,Religious
235,3.584927,Pop/Rock
236,12485.68057,Latin
237,76932.11926,Pop/Rock
238,85.277631,R&B;
239,147697.3724,Pop/Rock
240,0.369086,Jazz
241,7.177409,Blues
242,9.408461,Reggae
243,41581.53661,Pop/Rock
244,0,R&B;
245,1.492013,Jazz
246,305.650757,Pop/Rock
247,7412.454348,Pop/Rock
248,2.50246,Pop/Rock
249,184.134582,Pop/Rock
250,1.25,Country
251,5168.054022,Pop/Rock
252,35804.96207,Pop/Rock
253,68.12447,Pop/Rock
254,0,Jazz
255,1603.095649,Pop/Rock
256,13958.77973,Pop/Rock
257,23.230212,Vocal
258,33.143501,Pop/Rock
259,445.703643,Pop/Rock
260,29566.92442,Pop/Rock
261,5.864842,Classical
262,17186.94755,Pop/Rock
263,0,Jazz
264,67.210125,Jazz
265,2015.972113,R&B;
266,102.810485,Pop/Rock
267,21.051304,R&B;
268,142.379118,Stage & Screen
269,6.563009,Religious
270,1339.523681,Pop/Rock
271,11683.62685,Pop/Rock
272,9905.726303,Pop/Rock
273,0,New Age
274,35099.35272,Pop/Rock
275,53049.14317,Pop/Rock
276,13074.79203,Pop/Rock
277,17980.93362,Pop/Rock
278,295.933873,Pop/Rock
279,383.337132,Pop/Rock
280,25891.93463,Pop/Rock
281,7225.416941,Electronic
282,6442.1856,Pop/Rock
283,18.0256,Pop/Rock
284,148.313243,New Age
285,0.5,Religious
286,0.25,Country
287,9930.454473,Pop/Rock
288,1.89075,Religious
289,449.51596,Folk
290,1672.769321,Pop/Rock
291,168.353952,Pop/Rock
292,2539.725537,Pop/Rock
293,9.10953,Blues
294,8307.438738,Pop/Rock
295,351.417844,R&B;
296,0,Pop/Rock
297,13803.39373,Country
298,493.081592,Pop/Rock
299,374.423851,Reggae
300,1804.849881,Pop/Rock
301,19.334521,R&B;
302,332.35075,Pop/Rock
303,20743.24939,Pop/Rock
304,5583.933659,Country
305,2011.093265,Pop/Rock
306,4.915184,Jazz
307,6.160555,R&B;
308,16603.31749,Pop/Rock
309,16906.81863,Pop/Rock
310,8082.551353,Pop/Rock
311,3.719098,R&B;
312,1155.56881,R&B;
313,320.121733,R&B;
314,31.413485,Pop/Rock
315,29547.8201,Pop/Rock
316,59.580821,R&B;
317,462.864013,Pop/Rock
318,583.217189,Pop/Rock
319,43369.99921,Pop/Rock
320,10979.51303,Pop/Rock
321,3657.965844,Country
322,1518.145544,R&B;
323,0,Pop/Rock
324,19347.91346,Pop/Rock
325,69577.04298,Pop/Rock
326,0,Pop/Rock
327,93.198998,Jazz
328,6.045381,Country
329,0.853455,Jazz
330,0,Pop/Rock
331,170.018339,Jazz
332,71.92688,Country
333,0.25,Vocal
334,0.5,Classical
335,66412.90239,Pop/Rock
336,0.5,Latin
337,0.78642,Latin
338,3015.78384,Pop/Rock
339,2558.689465,Pop/Rock
340,0,Vocal
341,0,Pop/Rock
342,6130.489384,Pop/Rock
343,205677.0679,Pop/Rock
344,18.30871,Vocal
345,307.774801,Pop/Rock
346,3093.601032,Pop/Rock
347,7877.062851,R&B;
348,294.638984,Pop/Rock
349,1311.512786,Pop/Rock
350,140283.9267,Pop/Rock
351,4172.904035,Pop/Rock
352,61335.7904,Pop/Rock
353,103099.1898,Pop/Rock
354,2953.555557,Pop/Rock
355,12.52133,Jazz
356,0.8125,Blues
357,0,R&B;
358,204441.1731,Pop/Rock
359,36.807022,R&B;
360,5178.492221,Pop/Rock
361,11639.39368,Pop/Rock
362,449.508246,New Age
363,112376.5182,Pop/Rock
364,0,Stage & Screen
365,53185.46263,Pop/Rock
366,604.672331,Pop/Rock
367,63413.87596,Pop/Rock
368,6845.676163,R&B;
369,0.8125,Stage & Screen
370,2078.578256,R&B;
371,116.895959,Pop/Rock
372,171.119683,Pop/Rock
373,60788.84771,Pop/Rock
374,264.768149,New Age
375,94976.72747,Pop/Rock
376,227.031578,Pop/Rock
377,1283.959513,Pop/Rock
378,12.657272,Comedy/Spoken
379,0,Vocal
380,2659.324536,Blues
381,7735.908329,Electronic
382,416.004853,Pop/Rock
383,694.243715,Religious
384,3.215261,Jazz
385,24117.47143,Pop/Rock
386,8.607268,Religious
387,1171.834116,Country
388,1934.310301,Pop/Rock
389,3850.606979,Pop/Rock
390,7293.02274,Pop/Rock
391,162.983293,Blues
392,0.602428,Latin
393,0.96875,Country
394,57.85253,Folk
395,213.34573,R&B;
396,88.967594,Pop/Rock
397,506.782985,Jazz
398,5163.050209,Pop/Rock
399,131615.9811,Pop/Rock
400,6.013896,International
401,7.296028,Stage & Screen
402,346.78182,Pop/Rock
403,0.3125,Vocal
404,0,Country
405,0.421875,New Age
406,4788.559018,Pop/Rock
407,3208.185289,Jazz
408,6.100834,Pop/Rock
409,39651.53743,Pop/Rock
410,196.326122,Country
411,12.926798,Pop/Rock
412,41.77247,R&B;
413,16.75069,R&B;
414,9553.372952,Pop/Rock
415,19022.06837,Country
416,3.014124,R&B;
417,615.453448,Pop/Rock
418,4533.549229,Pop/Rock
419,39.752268,Vocal
420,3.66429,Comedy/Spoken
421,0,Jazz
422,82.73626,R&B;
423,4053.225209,Pop/Rock
424,209692.4737,Pop/Rock
425,3656.829943,Pop/Rock
426,1698.488406,Pop/Rock
427,144486.172,Pop/Rock
428,8011.763766,Pop/Rock
429,3179.117327,Pop/Rock
430,0,R&B;
431,0,R&B;
432,810.559399,Electronic
433,239335.9049,Pop/Rock
434,28.184186,Vocal
435,2126.304984,R&B;
436,2.975668,Vocal
437,92555.21554,Pop/Rock
438,202146.3298,Pop/Rock
439,199.319001,Electronic
440,5.865822,R&B;
441,227.867166,R&B;
442,6393.76013,Pop/Rock
443,1847.271101,R&B;
444,899.338808,Pop/Rock
445,0,Blues
446,290.013266,Pop/Rock
447,48995.41791,Pop/Rock
448,95704.19527,Pop/Rock
449,0,R&B;
450,63.092903,Latin
451,1838.256733,Pop/Rock
452,10695.72798,Country
453,568.520454,Pop/Rock
454,4374.276678,Electronic
455,32.658951,Jazz
456,3700.208582,Pop/Rock
457,36857.00934,Classical
458,2.924258,R&B;
459,0,Classical
460,693.298898,Pop/Rock
461,1724.162159,Pop/Rock
462,18.211941,Latin
463,7100.224044,Pop/Rock
464,139.178655,Reggae
465,693.379557,Pop/Rock
466,0,Blues
467,112.826873,Folk
468,0.75,Latin
469,164.389164,Pop/Rock
470,1.63803,Easy Listening
471,51.064249,R&B;
472,135.209682,Vocal
473,31.433335,R&B;
474,84.439589,Latin
475,10.551254,Pop/Rock
476,0.759711,R&B;
477,5364.191586,Pop/Rock
478,366.699807,Jazz
479,10360.14564,Electronic
480,0,International
481,212.933712,R&B;
482,42551.01903,Pop/Rock
483,2.025692,Reggae
484,75.130745,Jazz
485,81.766027,Pop/Rock
486,897.076944,R&B;
487,0.3125,Vocal
488,811.043519,Pop/Rock
489,607.040287,Country
490,1458.65609,Electronic
491,150.801295,Country
492,1.955077,Country
493,35.54309,Vocal
494,1.716453,R&B;
495,682.621268,Pop/Rock
496,1522.238511,Pop/Rock
497,262.14667,R&B;
498,2712.546989,Pop/Rock
499,0,Pop/Rock
500,49330.53232,Pop/Rock
501,574.063233,Pop/Rock
502,5.850742,Blues
503,358.249618,Pop/Rock
504,68.632613,R&B;
505,654.553866,Pop/Rock
506,2.898636,R&B;
507,0,Latin
508,95199.33369,Pop/Rock
509,80.67524,R&B;
510,68.632613,R&B;
511,4251.728778,Pop/Rock
512,3442.901539,Pop/Rock
513,0,Stage & Screen
514,0,R&B;
515,0,Blues
516,53138.90037,Pop/Rock
517,2238.072378,R&B;
518,5343.589488,Pop/Rock
519,999.178313,R&B;
520,67.373079,International
521,3.805641,R&B;
522,389.076781,Pop/Rock
523,21.707557,Pop/Rock
524,44740.66904,Pop/Rock
525,2746.907842,Pop/Rock
526,1.203752,Country
527,2028.859111,Pop/Rock
528,276.399917,Pop/Rock
529,1.488277,Pop/Rock
530,975.242442,R&B;
531,252.895258,Religious
532,6963.618428,Pop/Rock
533,3.05248,Pop/Rock
534,22219.32559,Pop/Rock
535,2819.403295,Pop/Rock
536,63509.94032,Pop/Rock
537,2.122312,R&B;
538,822.683741,Pop/Rock
539,4.582907,Country
540,440.626024,Pop/Rock
541,25.405055,R&B;
542,0.25,Blues
543,1.413133,Vocal
544,50.953135,Vocal
545,112079.2215,Pop/Rock
546,0,Jazz
547,41.634809,Country
548,13014.41566,Pop/Rock
549,0.646218,Pop/Rock
550,79.716824,Jazz
551,0.412017,Blues
552,0,Latin
553,63.918752,Reggae
554,13.697541,Country
555,38417.41856,Pop/Rock
556,81.813561,Jazz
557,1.181191,Jazz
558,5121.659013,Pop/Rock
559,31.039424,Pop/Rock
560,1.586224,International
561,60.757496,Vocal
562,2608.223731,Latin
563,0,Pop/Rock
564,0,Comedy/Spoken
565,25116.25329,Electronic
566,0,R&B;
567,0.25,R&B;
568,9686.293848,Country
569,2230.715236,Pop/Rock
570,4.066905,Jazz
571,650.717918,R&B;
572,0,International
573,331.258844,Jazz
574,16158.86512,Pop/Rock
575,107.805608,Folk
576,7.264114,Jazz
577,2.571254,Reggae
578,0,R&B;
579,18814.40122,Pop/Rock
580,1.045898,International
581,0.625,Country
582,443.177508,Country
583,2978.384425,Pop/Rock
584,45.333453,Comedy/Spoken
585,52239.07916,Pop/Rock
586,1597.88386,Reggae
587,29.062668,Pop/Rock
588,4627.915475,Pop/Rock
589,7621.706239,Pop/Rock
590,197.857558,Pop/Rock
591,1.334856,Vocal
592,0,Pop/Rock
593,4027.988238,Vocal
594,69.46251,R&B;
595,417.150633,Pop/Rock
596,99.736128,Pop/Rock
597,98.825996,Country
598,1032.992926,Country
599,777.911598,Electronic
600,194172.5693,Pop/Rock
601,4960.840823,Pop/Rock
602,617.481559,R&B;
603,3205.691161,Pop/Rock
604,2219.261043,Pop/Rock
605,34.704899,Pop/Rock
606,0,Reggae
607,3.537335,Pop/Rock
608,6809.891974,R&B;
609,1.892572,R&B;
610,29923.38025,Pop/Rock
611,56.946297,Jazz
612,37.12087,Folk
613,54.871917,R&B;
614,0.342271,Jazz
615,191.134417,Jazz
616,1.14241,R&B;
617,9100.638226,Pop/Rock
618,140.362382,Pop/Rock
619,6224.407962,Electronic
620,0,Pop/Rock
621,675.349819,New Age
622,0,Country
623,2018.715531,Pop/Rock
624,0.759711,R&B;
625,10185.22983,Pop/Rock
626,29.558519,Reggae
627,227.540991,Pop/Rock
628,663.309086,Electronic
629,1117.059981,Pop/Rock
630,19807.88375,Pop/Rock
631,0,Pop/Rock
632,3889.981262,Pop/Rock
633,0,Country
634,2.933752,R&B;
635,1124.88663,Pop/Rock
636,7735.305121,Country
637,4.119075,Jazz
638,18498.34069,Country
639,5.180055,Blues
640,383.019334,Pop/Rock
641,4672.074037,Pop/Rock
642,0,Reggae
643,1.165504,Vocal
644,3871.876452,Pop/Rock
645,0.809013,Vocal
646,0,Jazz
647,9.2484,Pop/Rock
648,27963.90578,Pop/Rock
649,6.734218,Pop/Rock
650,316.524856,R&B;
651,35703.09061,Pop/Rock
652,0,Latin
653,1698.796748,Pop/Rock
654,98.9455,Reggae
655,2055.774397,Pop/Rock
656,762.707381,Reggae
657,1211.715964,Pop/Rock
658,0.90537,Vocal
659,9447.505238,Pop/Rock
660,397.418465,Religious
661,165204.3682,Pop/Rock
662,4434.239981,Pop/Rock
663,301.568159,Pop/Rock
664,30424.74757,Pop/Rock
665,48227.26733,Pop/Rock
666,31.289585,Vocal
667,0,Jazz
668,8256.891137,Pop/Rock
669,12.407815,Pop/Rock
670,2060.394953,Pop/Rock
671,23077.15844,Pop/Rock
672,0,R&B;
673,14930.33717,Pop/Rock
674,13167.01309,Pop/Rock
675,388.831111,New Age
676,20.078079,R&B;
677,0.5,Country
678,5.687414,Blues
679,63.075568,Jazz
680,4466.814392,Electronic
681,321.598911,Pop/Rock
682,5467.250901,Pop/Rock
683,1766.085741,Country
684,20913.82701,Country
685,257.215971,Reggae
686,5597.639514,Country
687,0.736347,Jazz
688,976.953844,Pop/Rock
689,1.311663,New Age
690,11.652249,Jazz
691,206.089901,Jazz
692,9.285024,R&B;
693,10.169146,Jazz
694,252.962323,R&B;
695,0.5625,Vocal
696,0,Latin
697,3419.501976,Country
698,0.788843,Vocal
699,2.552631,R&B;
700,327.354155,R&B;
701,965.031593,Religious
702,0.977295,Country
703,22850.12321,Pop/Rock
704,5931.860643,Pop/Rock
705,128.399395,Pop/Rock
706,2110.132165,Pop/Rock
707,3802.015804,Pop/Rock
708,1240.080566,Pop/Rock
709,8288.805142,Pop/Rock
710,3135.776668,R&B;
711,31.449923,Pop/Rock
712,5722.913603,Pop/Rock
713,101.921806,R&B;
714,44440.09725,Pop/Rock
715,47190.87567,Pop/Rock
716,6309.942285,R&B;
717,82.084218,Country
718,0,R&B;
719,70.631243,Reggae
720,684.467034,Pop/Rock
721,0,Pop/Rock
722,579.495266,Pop/Rock
723,50913.02248,Pop/Rock
724,1687.818595,Country
725,0,Jazz
726,119.355724,Pop/Rock
727,32211.22961,Pop/Rock
728,69039.7816,Pop/Rock
729,1.554688,Country
730,1643.339459,Pop/Rock
731,260.912741,Pop/Rock
732,471.3352,R&B;
733,135257.9954,Pop/Rock
734,28934.62186,Pop/Rock
735,116.759887,Pop/Rock
736,697.267939,R&B;
737,172727.5245,Pop/Rock
738,111.438961,R&B;
739,6889.713557,Pop/Rock
740,371.922516,Pop/Rock
741,181.799667,R&B;
742,2418.073539,Pop/Rock
743,26738.58448,Pop/Rock
744,496.164568,Pop/Rock
745,13.380268,R&B;
746,1.388881,Pop/Rock
747,57.569278,Jazz
748,14562.60357,Pop/Rock
749,2584.148845,Country
750,0,Reggae
751,60.476114,Jazz
752,5924.118651,Country
753,903.281152,Electronic
754,17.46569,R&B;
755,34842.18021,Pop/Rock
756,2899.18666,Pop/Rock
757,1.229012,Jazz
758,3.363793,R&B;
759,362.682014,Pop/Rock
760,0,Electronic
761,49.599568,Stage & Screen
762,1713.823257,Pop/Rock
763,258522.0225,Pop/Rock
764,11235.85666,Pop/Rock
765,5087.811112,Pop/Rock
766,8.066942,R&B;
767,180.917456,International
768,0,Latin
769,22209.38227,R&B;
770,3488.246727,Pop/Rock
771,6579.061417,Pop/Rock
772,321.499945,R&B;
773,18.797043,Reggae
774,29.613392,Folk
775,125210.8023,Pop/Rock
776,10631.83539,Pop/Rock
777,716.757361,Pop/Rock
778,992.649648,Pop/Rock
779,17909.46532,Pop/Rock
780,352.228054,R&B;
781,3556.20351,Pop/Rock
782,3.460093,Country
783,62.696475,Jazz
784,9.292905,R&B;
785,167.154948,Religious
786,3867.642955,Pop/Rock
787,52832.12494,Pop/Rock
788,27437.64294,Pop/Rock
789,985.603886,Pop/Rock
790,7550.899236,Electronic
791,127.953139,International
792,0,Latin
793,3010.867353,R&B;
794,90017.06964,Pop/Rock
795,1124.538786,Pop/Rock
796,1035.918225,Pop/Rock
797,784.32734,International
798,482.201268,Pop/Rock
799,309.279314,Pop/Rock
800,16.12914,Country
801,77.048489,Pop/Rock
802,37085.10887,Pop/Rock
803,1896.75603,Pop/Rock
804,1628.749729,Pop/Rock
805,10.530427,International
806,23777.78296,Pop/Rock
807,316.51802,Country
808,49851.11721,Pop/Rock
809,19463.3277,Pop/Rock
810,166.763544,Pop/Rock
811,19.624775,Jazz
812,98363.6688,Pop/Rock
813,75.406381,R&B;
814,57.516027,Jazz
815,187.889765,Pop/Rock
816,1230.266675,Pop/Rock
817,101.768831,Pop/Rock
818,58.154197,Vocal
819,1.1875,Country
820,0,Pop/Rock
821,448694.2059,Pop/Rock
822,10864.82953,Pop/Rock
823,59.856958,Pop/Rock
824,6863.459642,Country
825,36333.70714,Pop/Rock
826,0,R&B;
827,2280.351088,Pop/Rock
828,438.906548,Folk
829,0,Vocal
830,9542.649901,Pop/Rock
831,41180.16927,Pop/Rock
832,93129.94174,Pop/Rock
833,170.790418,Folk
834,43.609714,Latin
835,7.857329,Country
836,12694.06251,Pop/Rock
837,59.856958,Pop/Rock
838,47.627728,R&B;
839,81.12806,Pop/Rock
840,241.881532,Religious
841,57608.53059,Pop/Rock
842,1426.065011,Pop/Rock
843,923.471337,Religious
844,11437.57244,Pop/Rock
845,5.540065,Pop/Rock
846,2.229145,Blues
847,16332.89828,Pop/Rock
848,226.071239,Electronic
849,10162.03192,Pop/Rock
850,3354.519209,Latin
851,2.10827,Jazz
852,5712.239575,Pop/Rock
853,17.906221,Pop/Rock
854,422.580688,Jazz
855,3052.639633,R&B;
856,48.322268,R&B;
857,140.272312,R&B;
858,111.934076,Folk
859,60.127122,Jazz
860,53133.43937,Pop/Rock
861,1.470059,Jazz
862,4727.575287,Pop/Rock
863,27.424006,Vocal
864,26.105485,R&B;
865,17.349123,R&B;
866,30244.08789,Pop/Rock
867,0,Pop/Rock
868,0.5,Vocal
869,5026.854023,Pop/Rock
870,541.931609,Jazz
871,0,Latin
872,3121.638484,Religious
873,0,International
874,83.456856,Jazz
875,6532.608538,Pop/Rock
876,57739.51019,Pop/Rock
877,288.65643,Electronic
878,0,Latin
879,31780.82014,Pop/Rock
880,70460.15675,Pop/Rock
881,1776.314667,Jazz
882,3062.451977,Pop/Rock
883,32933.57528,Pop/Rock
884,1080.397419,R&B;
885,68.012713,International
886,230570.1368,Pop/Rock
887,2707.927541,Pop/Rock
888,24659.53659,R&B;
889,13.01038,Comedy/Spoken
890,0,Country
891,26.39554,R&B;
892,1917.591503,Country
893,3.855213,Jazz
894,113.727984,Pop/Rock
895,205.228994,R&B;
896,17134.08023,Electronic
897,0,Jazz
898,500.342241,R&B;
899,108.824114,Country
900,31899.26192,Pop/Rock
901,0.5625,Latin
902,30.840586,R&B;
903,3315.422077,Pop/Rock
904,256.923111,R&B;
905,284.539515,Vocal
906,54.354823,Religious
907,11.328296,Latin
908,4117.653909,Pop/Rock
909,0,Latin
910,0,Latin
911,6981.235552,Pop/Rock
912,27.201252,Folk
913,4.307966,R&B;
914,59.856958,Pop/Rock
915,966.607145,Pop/Rock
916,312.730361,Pop/Rock
917,15.524129,Pop/Rock
918,0,Latin
919,48171.83096,Pop/Rock
920,77671.09639,Pop/Rock
921,11947.00723,Pop/Rock
922,16733.69106,Pop/Rock
923,63.917766,Reggae
924,17.253087,International
925,10073.6821,Pop/Rock
926,44.675151,Pop/Rock
927,105464.2693,Pop/Rock
928,2.100318,R&B;
929,456.609642,Pop/Rock
930,260.511366,Pop/Rock
931,147.385666,Latin
932,88.885539,Jazz
933,29.439583,Latin
934,78258.31147,Pop/Rock
935,130.563994,Pop/Rock
936,614.943711,R&B;
937,0,Jazz
938,0,Vocal
939,2615.070784,Pop/Rock
940,100.970392,Religious
941,1.599343,Vocal
942,11624.67297,Pop/Rock
943,4348.627087,Pop/Rock
944,97.70046,Pop/Rock
945,0,Folk
946,261450.0429,Pop/Rock
947,679.969097,Pop/Rock
948,419.386371,Jazz
949,129.443625,Jazz
950,1654.312182,Pop/Rock
951,220.993785,Pop/Rock
952,0.427642,Blues
953,0.3125,Pop/Rock
954,89.991937,R&B;
955,0,R&B;
956,0.974517,Blues
957,0,Pop/Rock
958,3699.629862,Pop/Rock
959,8021.365035,Pop/Rock
960,189.827959,Reggae
961,18.331023,R&B;
962,5.174643,R&B;
963,10.925123,Pop/Rock
964,817.447193,R&B;
965,246.746776,Pop/Rock
966,576.304837,Country
967,1.32464,Latin
968,0,R&B;
969,3944.699518,Country
970,556.807114,Blues
971,268.36002,R&B;
972,977.352589,Pop/Rock
973,309.138457,Pop/Rock
974,3.755188,Latin
975,48.344041,Country
976,3.021735,R&B;
977,290.680315,Pop/Rock
978,869.432005,R&B;
979,12635.94947,Country
980,9066.513976,Pop/Rock
981,0.568434,Jazz
982,76400.63356,Pop/Rock
983,2702.579619,Unknown
984,2.846175,Jazz
985,837.519373,Pop/Rock
986,63.017298,Jazz
987,12.623924,Pop/Rock
988,60.340483,Pop/Rock
989,32780.7829,Pop/Rock
990,12239.79134,Pop/Rock
991,0,Latin
992,20117.99375,Pop/Rock
993,174.574916,Pop/Rock
994,2501.896995,Pop/Rock
995,0.672854,Comedy/Spoken
996,5.956739,Pop/Rock
997,0,Pop/Rock
998,6168.461091,Pop/Rock
999,0,R&B;
1000,78341.48917,Pop/Rock
1001,2.975724,Pop/Rock
1002,10.30087,Reggae
1003,203.739906,New Age
1004,9.009848,Vocal
1005,8315.870917,Pop/Rock
1006,11825.16192,Pop/Rock
1007,402.449215,Pop/Rock
1008,30.119954,Pop/Rock
1009,0,International
1010,5711.006678,R&B;
1011,596.841859,Reggae
1012,158.56538,Pop/Rock
1013,77.266053,Blues
1014,973.834251,Pop/Rock
1015,438.266395,R&B;
1016,4155.387432,Pop/Rock
1017,0,Jazz
1018,29315.4421,Pop/Rock
1019,752.962586,R&B;
1020,1690.903917,Pop/Rock
1021,112.796648,Pop/Rock
1022,3.414705,Electronic
1023,43530.65341,Pop/Rock
1024,0,Country
1025,5791.993844,Country
1026,2150.015203,Pop/Rock
1027,497.050919,Pop/Rock
1028,4731.926934,R&B;
1029,0,Pop/Rock
1030,31018.31824,Pop/Rock
1031,0,R&B;
1032,8505.147629,Pop/Rock
1033,1997.372678,Pop/Rock
1034,135016.9089,Latin
1035,520.893301,Pop/Rock
1036,0,R&B;
1037,9716.418515,R&B;
1038,370.012954,Pop/Rock
1039,15120.42317,Pop/Rock
1040,4422.340459,Pop/Rock
1041,784.32734,Latin
1042,0.5,Country
1043,1140.554083,R&B;
1044,34729.86706,Electronic
1045,1103.681113,Pop/Rock
1046,2672.968269,Pop/Rock
